,A,B,C
1665,0,2,3
1666,0,3,3
1667,1,1,3
1668,0,3,2
1669,0,2,3
1670,0,3,3
1671,1,1,3
1672,0,3,3
1673,1,0,0
1674,0,3,3
1675,1,1,3
1676,1,0,1
1677,0,2,1
1678,1,0,2
1679,0,3,1
1680,1,0,1
1681,0,3,3
1682,1,1,0
1683,1,1,1
1684,1,1,2
1685,0,2,3
1686,0,3,2
1687,1,1,0
1688,1,0,2
1689,0,2,2
1690,0,3,2
1691,1,1,2
1692,1,0,0
1693,1,1,2
1694,1,1,1
1695,0,2,3
1696,1,1,3
1697,1,0,1
1698,1,1,3
1699,1,0,0
1700,0,3,3
1701,1,1,1
1702,0,3,2
1703,1,0,3
1704,1,1,0
1705,0,2,3
1706,0,3,3
1707,1,0,0
1708,0,3,2
1709,0,3,2
1710,0,3,3
1711,0,3,3
1712,0,2,3
1713,1,1,0
1714,0,3,3
1715,1,1,1
1716,1,0,3
1717,1,0,1
1718,0,2,2
1719,1,0,3
1720,0,2,3
1721,1,0,2
1722,1,1,1
1723,1,1,3
1724,1,1,1
1725,1,1,0
1726,1,1,2
1727,1,0,0
1728,1,0,0
1729,1,0,1
1730,1,0,0
1731,1,0,3
1732,0,3,3
1733,1,1,2
1734,1,0,2
1735,0,2,2
1736,1,1,0
1737,0,2,1
1738,0,3,3
1739,1,0,2
1740,1,0,0
1741,1,1,0
1742,1,1,3
1743,1,0,3
1744,1,0,3
1745,0,2,2
1746,1,1,1
1747,0,3,3
1748,0,2,1
1749,1,1,1
1750,0,3,2
1751,0,3,3
1752,1,0,1
1753,0,3,3
1754,0,2,2
1755,0,2,3
1756,1,1,1
1757,1,0,1
1758,1,0,1
1759,1,1,1
1760,1,0,0
1761,0,3,3
1762,1,0,2
1763,0,3,2
1764,1,0,0
1765,1,1,2
1766,1,1,1
1767,1,0,1
1768,1,1,2
1769,1,0,0
1770,1,0,3
1771,0,2,2
1772,1,1,1
1773,0,2,2
1774,1,1,2
1775,1,1,2
1776,1,1,1
1777,0,3,2
1778,1,1,3
1779,1,1,3
1780,1,0,1
1781,0,3,2
1782,1,0,2
1783,1,0,0
1784,0,3,2
1785,1,1,3
1786,0,3,2
1787,0,2,2
1788,1,1,1
1789,0,2,2
1790,0,3,3
1791,0,2,1
1792,1,0,1
1793,1,2,3
1794,0,2,2
1795,0,3,2
1796,1,0,1
1797,0,2,1
1798,0,2,2
1799,0,2,2
1800,1,0,2
1801,1,0,3
1802,1,1,2
1803,0,3,2
1804,1,1,1
1805,0,3,2
1806,0,3,3
1807,1,0,0
1808,0,2,2
1809,1,1,1
1810,1,0,3
1811,1,0,1
1812,0,3,3
1813,1,1,3
1814,0,2,3
1815,1,0,2
1816,1,0,2
1817,0,2,3
1818,0,3,2
1819,1,0,1
1820,1,1,1
1821,1,1,1
1822,1,1,1
1823,1,0,2
1824,1,1,2
1825,0,2,2
1826,0,2,3
1827,0,2,2
1828,1,1,3
1829,0,3,2
1830,0,3,2
1831,0,2,3
1832,1,1,2
1833,1,1,2
1834,0,2,3
1835,0,2,1
1836,1,0,2
1837,0,3,3
1838,1,1,1
1839,1,0,1
1840,1,1,2
1841,0,2,3
1842,0,2,3
1843,0,3,2
1844,0,3,1
1845,1,1,1
1846,0,2,3
1847,1,1,3
1848,0,3,3
1849,1,1,3
1850,1,1,3
1851,0,3,2
1852,0,3,3
1853,1,0,0
1854,1,0,3
1855,1,0,2
1856,1,0,0
1857,0,2,2
1858,0,2,2
1859,0,2,2
1860,1,1,3
1861,1,1,0
1862,1,0,0
1863,1,0,0
1864,0,3,2
1865,0,3,3
1866,1,0,0
1867,1,1,0
1868,0,2,1
1869,1,0,0
1870,0,3,2
1871,0,2,2
1872,0,2,3
1873,0,3,2
1874,0,3,3
1875,1,1,1
1876,1,0,1
1877,1,1,0
1878,1,0,0
1879,1,0,0
1880,1,1,3
1881,0,3,2
1882,1,0,2
1883,1,1,2
1884,0,3,3
1885,1,1,3
1886,1,1,1
1887,1,0,1
1888,0,3,3
1889,1,0,0
1890,1,0,1
1891,0,3,3
1892,1,1,2
1893,1,1,1
1894,1,1,3
1895,1,0,0
1896,1,0,1
1897,0,2,2
1898,0,3,2
1899,1,1,0
1900,1,0,2
1901,1,0,2
1902,1,1,1
1903,1,0,1
1904,1,0,0
1905,1,2,0
1906,1,1,2
1907,1,1,3
1908,1,0,1
1909,0,3,3
1910,1,0,1
1911,1,1,2
1912,1,0,1
1913,0,3,1
1914,1,1,2
1915,1,1,1
1916,1,0,3
1917,0,2,2
1918,1,0,2
1919,1,1,0
1920,1,0,3
1921,1,0,0
1922,0,3,3
1923,0,3,2
1924,1,1,0
1925,0,2,3
1926,1,1,2
1927,1,0,1
1928,1,0,3
1929,1,2,3
1930,0,3,1
1931,1,0,1
1932,1,1,2
1933,1,0,2
1934,0,2,3
1935,1,1,2
1936,1,1,3
1937,0,3,3
1938,0,3,1
1939,0,2,1
1940,0,3,2
1941,1,0,0
1942,1,1,1
1943,0,2,1
1944,0,3,3
1945,1,0,1
1946,1,0,2
1947,1,0,1
1948,1,0,1
1949,1,0,0
1950,0,2,2
1951,1,1,1
1952,1,1,2
1953,1,0,2
1954,1,1,0
1955,1,1,0
1956,0,2,2
1957,1,1,1
1958,1,0,0
1959,0,2,3
1960,1,1,1
1961,1,1,0
1962,0,3,2
1963,1,0,0
1964,0,2,2
1965,1,0,3
1966,1,1,3
1967,1,1,0
1968,1,1,3
1969,0,2,2
1970,1,0,0
1971,1,1,2
1972,0,2,2
1973,1,0,0
1974,1,1,0
1975,1,2,2
1976,0,3,2
1977,1,1,2
1978,1,1,1
1979,1,1,2
1980,0,3,3
1981,1,1,3
1982,1,0,3
1983,0,2,2
1984,1,1,1
1985,1,1,1
1986,0,3,3
1987,1,1,0
1988,1,1,3
1989,1,0,1
1990,1,0,1
1991,1,1,1
1992,0,3,2
1993,0,3,2
1994,1,0,2
1995,0,3,3
1996,1,1,1
1997,0,2,1
1998,0,3,3
1999,1,0,0
2000,1,0,2
2001,1,1,1
2002,0,3,1
2003,1,0,0
2004,1,1,0
2005,0,2,1
2006,0,2,3
2007,1,1,0
2008,1,0,3
2009,1,1,2
2010,0,3,2
2011,1,0,0
2012,1,1,1
2013,0,2,2
2014,0,3,3
2015,1,1,3
2016,0,3,3
2017,1,1,1
2018,1,0,2
2019,1,0,1
2020,0,2,3
2021,1,0,0
2022,1,0,2
2023,0,2,3
2024,1,1,2
2025,1,0,3
2026,1,1,0
2027,0,2,1
2028,0,3,2
2029,1,0,1
2030,1,1,1
2031,0,2,2
2032,0,2,3
2033,1,0,1
2034,1,1,0
2035,0,3,2
2036,0,3,3
2037,1,1,2
2038,1,1,1
2039,1,0,2
2040,1,0,0
2041,1,1,2
2042,0,3,3
2043,0,3,2
2044,0,3,3
2045,1,1,2
2046,1,0,2
2047,0,3,3
2048,0,2,3
2049,1,0,2
2050,0,2,3
2051,0,2,2
2052,1,0,2
2053,1,1,0
2054,1,0,0
2055,0,2,3
2056,1,0,3
2057,1,1,1
2058,1,1,3
2059,0,3,3
2060,1,1,1
2061,1,1,1
2062,0,2,2
2063,1,0,0
2064,1,0,0
2065,1,1,2
2066,1,0,2
2067,0,2,3
2068,1,1,0
2069,1,0,1
2070,1,0,0
2071,0,3,3
2072,0,3,3
2073,1,0,3
2074,1,1,0
2075,1,1,1
2076,1,1,2
2077,1,0,1
2078,1,1,2
2079,0,2,1
2080,0,3,3
2081,0,3,3
2082,0,3,3
2083,1,1,2
2084,1,1,1
2085,0,3,2
2086,0,3,2
2087,0,2,3
2088,1,0,2
2089,0,2,2
2090,1,0,1
2091,1,0,0
2092,0,2,3
2093,1,0,1
2094,1,0,0
2095,0,2,2
2096,1,0,2
2097,1,0,2
2098,0,3,3
2099,0,3,2
2100,1,0,0
2101,1,0,0
2102,0,3,3
2103,0,3,3
2104,1,0,0
2105,1,0,2
2106,1,0,0
2107,0,3,3
2108,1,0,2
2109,0,3,3
2110,0,2,2
2111,1,1,1
2112,1,1,1
2113,1,0,3
2114,0,2,3
2115,0,3,2
2116,0,2,3
2117,1,0,3
2118,0,3,3
2119,1,1,2
2120,1,0,3
2121,1,0,0
2122,0,3,3
2123,1,1,0
2124,1,0,2
2125,0,3,3
2126,0,3,3
2127,0,3,3
2128,1,0,3
2129,1,1,1
2130,1,0,3
2131,1,1,1
2132,1,0,2
2133,1,1,1
2134,1,0,2
2135,0,2,3
2136,1,1,2
2137,1,0,1
2138,1,0,0
2139,1,1,3
2140,1,1,2
2141,1,0,0
2142,1,1,1
2143,1,1,0
2144,1,1,2
2145,0,2,2
2146,1,0,1
2147,0,2,2
2148,1,0,3
2149,0,2,3
2150,1,0,3
2151,0,3,3
2152,1,1,3
2153,1,1,2
2154,0,2,3
2155,0,3,1
2156,1,0,2
2157,0,2,3
2158,1,0,0
2159,0,2,1
2160,0,2,2
2161,1,0,3
2162,1,0,0
2163,0,2,1
2164,0,2,2
2165,1,1,1
2166,1,0,1
2167,1,1,0
2168,1,1,0
2169,1,1,0
2170,1,0,0
2171,1,1,0
2172,0,2,3
2173,1,1,0
2174,0,2,2
2175,0,3,3
2176,1,1,2
2177,1,0,2
2178,0,2,2
2179,0,3,2
2180,1,0,2
2181,0,3,2
2182,1,0,2
2183,1,0,2
2184,1,0,1
2185,1,0,0
2186,0,2,2
2187,0,2,1
2188,0,3,2
2189,1,1,1
2190,0,2,2
2191,1,1,0
2192,0,2,2
2193,0,2,2
2194,0,2,2
2195,1,1,1
2196,1,1,2
2197,1,0,0
2198,1,1,3
2199,1,1,0
2200,1,1,2
2201,0,2,2
2202,0,3,3
2203,1,1,1
2204,0,2,3
2205,1,0,2
2206,0,3,3
2207,0,3,2
2208,0,3,3
2209,1,0,1
2210,1,1,1
2211,1,1,1
2212,0,3,2
2213,0,2,3
2214,1,1,1
2215,0,3,3
2216,1,0,0
2217,1,1,2
2218,1,0,1
2219,0,3,2
2220,1,0,1
2221,1,1,3
2222,0,3,2
2223,1,0,1
2224,1,0,0
2225,0,3,2
2226,0,3,2
2227,1,0,2
2228,1,1,1
2229,1,0,3
2230,1,0,3
2231,0,2,1
2232,0,3,3
2233,0,3,2
2234,1,0,0
2235,1,1,1
2236,1,1,3
2237,0,3,3
2238,1,0,1
2239,0,3,3
2240,1,1,2
2241,1,0,0
2242,1,1,0
2243,0,3,2
2244,1,0,2
2245,0,2,3
2246,0,2,3
2247,1,2,3
2248,1,1,1
2249,1,1,0
2250,0,3,3
2251,1,0,3
2252,1,1,3
2253,1,0,0
2254,1,0,3
2255,1,1,0
2256,1,2,3
2257,1,1,3
2258,0,3,3
2259,1,0,1
2260,1,0,1
2261,1,0,0
2262,1,0,2
2263,1,0,0
2264,1,0,0
2265,1,0,2
2266,1,1,2
2267,1,0,3
2268,0,3,2
2269,1,1,1
2270,0,2,3
2271,1,0,1
2272,0,2,2
2273,0,3,2
2274,0,2,2
2275,1,1,1
2276,1,1,3
2277,1,1,0
2278,1,0,0
2279,0,2,2
2280,0,2,2
2281,0,2,3
2282,1,1,1
2283,0,2,2
2284,1,0,1
2285,1,1,1
2286,1,1,2
2287,0,3,3
2288,0,2,3
2289,1,1,3
2290,0,3,2
2291,1,0,3
2292,1,0,2
2293,1,0,0
2294,1,1,2
2295,0,3,3
2296,0,2,2
2297,1,1,1
2298,1,2,1
2299,0,2,3
2300,1,0,0
2301,1,1,2
2302,0,3,3
2303,0,2,3
2304,1,0,1
2305,1,1,3
2306,1,0,1
2307,0,2,3
2308,0,3,2
2309,1,1,0
2310,0,3,3
2311,1,0,3
2312,1,0,1
2313,1,1,3
2314,1,0,3
2315,1,0,0
2316,0,2,2
2317,0,3,3
2318,0,2,3
2319,1,0,1
2320,0,2,2
2321,1,0,0
2322,1,0,1
2323,0,3,2
2324,0,2,3
2325,0,3,2
2326,1,0,1
2327,1,1,2
2328,1,0,0
2329,1,1,0
2330,0,3,3
2331,1,0,2
2332,0,3,1
2333,1,1,3
2334,1,0,1
2335,1,1,0
2336,0,3,3
2337,0,3,3
2338,0,3,3
2339,1,0,0
2340,1,0,1
2341,1,0,3
2342,0,2,2
2343,1,0,3
2344,1,0,1
2345,0,2,1
2346,1,2,2
2347,1,0,1
2348,1,1,1
2349,1,0,1
2350,0,3,2
2351,1,0,3
2352,0,3,3
2353,1,1,3
2354,0,2,2
2355,1,1,0
2356,0,3,2
2357,1,1,2
2358,1,1,2
2359,1,1,2
2360,1,1,1
2361,0,2,3
2362,1,0,1
2363,1,2,3
2364,1,1,3
2365,1,0,0
2366,1,1,2
2367,0,3,3
2368,0,3,2
2369,1,0,0
2370,1,0,1
2371,1,0,0
2372,0,3,3
2373,1,1,2
2374,1,0,2
2375,1,1,1
2376,0,2,2
2377,1,1,0
2378,1,0,3
2379,1,1,3
2380,1,0,0
2381,1,0,0
2382,1,1,1
2383,1,0,0
2384,0,2,3
2385,1,1,1
2386,0,3,3
2387,0,2,3
2388,0,2,2
2389,1,0,0
2390,0,2,2
2391,1,1,1
2392,1,1,3
2393,1,1,1
2394,1,0,1
2395,0,3,3
2396,0,3,2
2397,1,1,0
2398,1,0,1
2399,1,0,3
2400,0,3,2
2401,1,1,1
2402,1,0,0
2403,1,0,0
2404,0,3,3
2405,1,1,0
2406,1,1,2
2407,1,0,1
2408,1,1,2
2409,1,1,0
2410,0,3,2
2411,0,2,3
2412,0,3,2
2413,1,1,2
2414,1,0,3
2415,1,0,0
2416,1,0,1
2417,1,0,1
2418,0,2,1
2419,1,0,0
2420,1,0,3
2421,0,3,3
2422,1,0,3
2423,0,3,3
2424,0,2,2
2425,1,1,0
2426,0,2,2
2427,0,2,3
2428,1,0,0
2429,0,3,2
2430,1,1,2
2431,1,0,2
2432,1,1,2
2433,0,2,3
2434,0,3,2
2435,1,0,1
2436,0,2,2
2437,0,3,3
2438,1,1,0
2439,0,2,0
2440,1,1,1
2441,0,3,3
2442,0,3,3
2443,1,0,3
2444,1,1,0
2445,0,3,3
2446,1,1,1
2447,1,0,2
2448,0,3,3
2449,1,1,1
2450,0,2,2
2451,1,0,1
2452,1,0,0
2453,1,0,0
2454,1,0,0
2455,1,1,2
2456,0,3,3
2457,1,1,2
2458,1,1,2
2459,0,3,1
2460,1,1,2
2461,1,0,3
2462,0,3,3
2463,0,2,1
2464,1,1,3
2465,1,1,2
2466,0,2,3
2467,1,0,0
2468,1,1,1
2469,0,3,3
2470,1,1,2
2471,1,1,1
2472,0,3,2
2473,0,2,2
2474,0,2,3
2475,0,3,2
2476,0,2,2
2477,1,1,3
2478,0,2,2
2479,0,2,3
2480,1,1,2
2481,0,2,3
2482,1,1,1
2483,1,1,1
2484,0,3,3
2485,1,1,0
2486,1,0,1
2487,1,1,0
2488,0,3,2
2489,1,1,0
2490,0,3,2
2491,1,0,3
2492,0,3,2
2493,0,2,2
2494,1,1,1
2495,0,3,2
2496,0,2,3
2497,0,3,3
2498,1,1,1
2499,1,0,2
2500,1,1,2
2501,0,3,3
2502,1,1,0
2503,1,0,3
2504,1,0,2
2505,0,3,3
2506,0,2,1
2507,0,2,3
2508,1,1,3
2509,0,2,2
2510,1,1,2
2511,1,1,1
2512,0,3,3
2513,1,1,2
2514,1,1,2
2515,0,3,3
2516,1,1,1
2517,0,3,3
2518,1,0,3
2519,1,0,3
2520,1,0,1
2521,0,2,1
2522,0,3,2
2523,0,2,2
2524,0,3,2
2525,0,2,1
2526,0,2,1
2527,0,3,3
2528,1,1,2
2529,0,3,2
2530,1,1,3
2531,1,1,1
2532,1,0,1
2533,1,0,1
2534,0,3,3
2535,0,2,2
2536,0,3,3
2537,0,2,2
2538,0,2,3
2539,1,1,2
2540,1,0,3
2541,1,0,1
2542,1,0,1
2543,1,1,1
2544,0,3,2
2545,1,1,0
2546,0,2,1
2547,0,3,3
2548,1,0,1
2549,1,0,2
2550,0,3,2
2551,1,0,1
2552,1,1,3
2553,1,1,3
2554,0,3,3
2555,1,1,1
2556,0,3,2
2557,1,1,2
2558,0,3,2
2559,1,0,2
2560,1,0,0
2561,1,1,3
2562,1,0,0
2563,0,2,2
2564,1,0,2
2565,1,0,0
2566,1,0,0
2567,1,1,2
2568,0,2,1
2569,0,2,1
2570,1,1,1
2571,0,3,3
2572,1,0,1
2573,0,2,2
2574,1,0,1
2575,0,2,1
2576,1,1,0
2577,1,1,1
2578,1,0,0
2579,0,2,1
2580,1,2,3
2581,1,0,3
2582,1,2,2
2583,1,0,0
2584,1,0,1
2585,0,3,2
2586,0,3,3
2587,1,0,0
2588,1,0,1
2589,1,0,3
2590,0,2,2
2591,0,2,3
2592,0,3,3
2593,1,1,2
2594,1,0,1
2595,1,0,2
2596,1,0,1
2597,0,2,2
2598,1,0,0
2599,1,0,2
2600,1,0,1
2601,0,2,2
2602,1,0,2
2603,1,1,0
2604,1,0,0
2605,1,0,2
2606,0,2,1
2607,1,1,0
2608,0,3,3
2609,1,0,2
2610,0,3,2
2611,1,1,0
2612,1,0,2
2613,1,1,2
2614,1,0,0
2615,1,1,2
2616,1,1,1
2617,1,1,2
2618,1,0,2
2619,1,1,0
2620,1,0,2
2621,1,1,0
2622,1,0,0
2623,1,1,3
2624,1,0,1
2625,1,1,0
2626,1,0,2
2627,1,1,1
2628,1,0,0
2629,0,2,1
2630,1,0,1
2631,0,3,3
2632,1,1,2
2633,1,0,0
2634,1,0,2
2635,1,1,3
2636,0,3,3
2637,1,0,0
2638,1,1,1
2639,1,1,2
2640,1,0,3
2641,1,1,2
2642,0,2,3
2643,1,1,3
2644,1,0,0
2645,1,1,2
2646,1,1,2
2647,0,2,2
2648,1,0,3
2649,0,2,2
2650,0,3,3
2651,1,1,3
2652,1,0,0
2653,1,0,1
2654,1,1,1
2655,1,0,0
2656,1,1,3
2657,1,1,2
2658,0,3,2
2659,0,2,2
2660,1,0,1
2661,1,0,1
2662,1,1,2
2663,1,0,1
2664,1,0,1
2665,0,3,2
2666,0,2,2
2667,1,1,1
2668,1,1,2
2669,0,2,3
2670,1,0,3
2671,1,1,1
2672,1,0,1
2673,1,1,1
2674,0,3,3
2675,0,2,3
2676,1,1,2
2677,0,2,2
2678,1,1,1
2679,1,0,3
2680,0,3,2
2681,0,3,2
2682,0,3,3
2683,1,0,1
2684,1,1,2
2685,0,3,3
2686,0,2,3
2687,0,3,3
2688,1,0,3
2689,1,1,0
2690,0,2,2
2691,0,3,2
2692,1,0,2
2693,1,1,3
2694,0,3,1
2695,1,2,3
2696,1,2,1
2697,1,0,2
2698,1,0,2
2699,1,1,2
2700,1,1,1
2701,1,0,1
2702,1,0,2
2703,0,3,2
2704,0,3,2
2705,0,2,1
2706,1,0,1
2707,1,0,3
2708,1,1,1
2709,0,2,3
2710,1,1,2
2711,1,1,1
2712,1,0,3
2713,1,0,1
2714,1,0,1
2715,1,0,1
2716,1,0,1
2717,0,3,3
2718,1,1,2
2719,0,3,2
2720,0,2,3
2721,0,2,3
2722,1,1,3
2723,0,3,3
2724,1,1,3
2725,0,2,3
2726,1,0,0
2727,1,1,0
2728,1,1,3
2729,1,1,1
2730,0,2,3
2731,0,3,2
2732,1,0,1
2733,1,2,1
2734,0,3,2
2735,0,3,3
2736,0,3,3
2737,1,1,1
2738,0,3,3
2739,1,1,2
2740,1,0,3
2741,0,3,3
2742,1,0,2
2743,1,1,2
2744,0,3,3
2745,1,0,3
2746,1,1,2
2747,1,1,0
2748,1,1,2
2749,0,3,3
2750,1,0,0
2751,0,3,3
2752,1,0,2
2753,1,1,0
2754,1,0,3
2755,1,0,1
2756,1,1,1
2757,1,1,2
2758,1,0,0
2759,0,3,3
2760,0,2,1
2761,0,3,3
2762,1,1,3
2763,1,0,1
2764,1,0,0
2765,0,3,2
2766,1,1,2
2767,0,3,3
2768,1,1,3
2769,1,1,3
2770,0,3,3
2771,0,2,3
2772,1,0,1
2773,1,0,1
2774,1,1,1
2775,0,2,1
2776,1,0,2
2777,0,2,1
2778,0,3,3
2779,0,3,2
2780,0,3,2
2781,1,1,0
2782,1,1,1
2783,0,2,2
2784,0,3,3
2785,0,3,1
2786,0,2,2
2787,0,3,3
2788,0,3,2
2789,1,0,0
2790,0,2,3
2791,0,3,3
2792,1,1,0
2793,1,0,1
2794,1,0,0
2795,1,0,0
2796,1,0,3
2797,1,0,2
2798,1,1,1
2799,0,3,3
2800,1,1,2
2801,1,0,0
2802,0,3,2
2803,1,1,0
2804,1,0,1
2805,0,3,2
2806,0,3,3
2807,0,2,3
2808,1,1,2
2809,1,1,1
2810,1,0,0
2811,0,3,2
2812,0,2,2
2813,1,1,3
2814,0,3,2
2815,1,1,2
2816,1,0,2
2817,0,3,2
2818,0,2,3
2819,0,3,3
2820,1,1,2
2821,1,0,1
2822,1,0,2
2823,0,3,3
2824,0,2,2
2825,1,1,2
2826,1,1,0
2827,1,0,2
2828,0,2,2
2829,1,1,1
2830,1,0,0
2831,1,0,0
2832,1,1,1
2833,1,1,0
2834,1,1,0
2835,0,2,2
2836,0,3,3
2837,0,2,3
2838,0,3,1
2839,0,3,2
2840,1,1,1
2841,0,2,2
2842,1,1,2
2843,1,1,1
2844,0,3,2
2845,0,3,3
2846,0,3,3
2847,1,0,0
2848,1,0,0
2849,0,2,3
2850,0,3,2
2851,0,2,3
2852,0,2,2
2853,0,3,2
2854,1,0,2
2855,1,0,2
2856,0,3,3
2857,0,2,3
2858,1,1,2
2859,0,3,2
2860,0,3,2
2861,0,3,3
2862,1,0,0
2863,1,0,3
2864,1,1,1
2865,1,1,3
2866,1,0,2
2867,1,0,3
2868,0,2,2
2869,1,1,2
2870,0,3,3
2871,1,0,0
2872,1,1,0
2873,1,0,0
2874,1,0,3
2875,0,3,3
2876,1,0,1
2877,0,3,3
2878,0,3,3
2879,1,0,3
2880,0,2,2
2881,1,0,0
2882,1,0,1
2883,1,0,1
2884,1,0,0
2885,1,1,1
2886,0,2,2
2887,0,3,3
2888,1,1,2
2889,1,0,1
2890,1,0,2
2891,1,1,1
2892,0,3,2
2893,0,3,3
2894,0,3,3
2895,0,3,3
2896,0,2,2
2897,0,2,3
2898,1,0,2
2899,1,0,0
2900,1,0,3
2901,0,2,3
2902,0,3,1
2903,1,0,0
2904,1,0,0
2905,0,2,1
2906,1,1,2
2907,1,1,3
2908,1,1,1
2909,1,1,3
2910,0,3,3
2911,1,2,3
2912,0,3,2
2913,0,3,3
2914,1,1,1
2915,1,1,3
2916,1,1,2
2917,1,0,1
2918,0,2,2
2919,1,1,0
2920,0,3,3
2921,0,2,3
2922,1,0,1
2923,1,0,2
2924,1,1,2
2925,1,2,2
2926,0,3,1
2927,1,1,3
2928,1,0,2
2929,1,1,3
2930,0,3,3
2931,1,1,1
2932,1,1,1
2933,1,0,0
2934,1,0,3
2935,0,2,2
2936,1,1,2
2937,1,0,1
2938,1,1,1
2939,0,3,2
2940,1,1,3
2941,1,0,1
2942,1,1,1
2943,1,1,2
2944,1,0,2
2945,1,1,3
2946,0,3,3
2947,1,1,2
2948,1,0,3
2949,1,1,3
2950,1,1,0
2951,0,2,2
2952,0,3,2
2953,1,0,2
2954,0,2,2
2955,1,1,1
2956,1,0,3
2957,0,3,3
2958,1,1,2
2959,0,2,3
2960,1,1,1
2961,0,2,2
2962,0,2,2
2963,1,1,3
2964,1,0,3
2965,1,1,2
2966,0,3,1
2967,1,1,1
2968,0,3,3
2969,1,0,1
2970,0,3,3
2971,0,3,3
2972,1,0,1
2973,1,0,1
2974,0,3,3
2975,0,3,1
2976,1,0,0
2977,1,0,0
2978,1,0,0
2979,0,3,3
2980,1,1,1
2981,0,2,3
2982,1,0,0
2983,0,2,3
2984,1,0,1
2985,0,3,3
2986,0,2,2
2987,1,1,1
2988,1,0,2
2989,1,0,0
2990,1,0,0
2991,0,2,3
2992,1,0,0
2993,0,3,2
2994,1,0,1
2995,0,3,3
2996,1,0,1
2997,1,0,0
2998,0,3,2
2999,0,3,2
3000,1,2,3
3001,1,1,2
3002,0,3,3
3003,1,1,2
3004,0,3,2
3005,0,3,3
3006,1,1,1
3007,1,0,1
3008,1,1,3
3009,0,3,2
3010,1,1,2
3011,1,0,2
3012,1,1,0
3013,1,1,2
3014,1,1,0
3015,1,0,1
3016,1,0,1
3017,1,1,1
3018,1,1,0
3019,0,2,3
3020,1,0,2
3021,0,3,2
3022,1,0,1
3023,0,2,2
3024,1,1,3
3025,0,3,3
3026,0,3,3
3027,0,3,3
3028,0,3,3
3029,0,2,1
3030,0,3,2
3031,0,2,2
3032,1,0,1
3033,0,3,3
3034,1,0,3
3035,0,3,3
3036,1,0,2
3037,1,0,1
3038,0,3,1
3039,1,0,1
3040,1,2,2
3041,1,1,3
3042,1,0,1
3043,1,1,2
3044,0,3,3
3045,1,0,3
3046,0,3,1
3047,1,1,0
3048,1,1,0
3049,0,3,3
3050,0,3,2
3051,0,3,3
3052,1,2,2
3053,0,3,3
3054,0,2,3
3055,1,1,2
3056,0,3,2
3057,1,0,3
3058,0,2,3
3059,1,1,2
3060,0,3,2
3061,0,3,2
3062,1,0,3
3063,1,0,0
3064,0,2,2
3065,0,3,2
3066,0,3,2
3067,1,0,3
3068,1,1,1
3069,1,2,1
3070,1,0,1
3071,1,0,1
3072,0,2,1
3073,1,1,0
3074,1,1,2
3075,1,0,3
3076,1,0,1
3077,0,3,2
3078,1,1,0
3079,1,1,0
3080,1,0,1
3081,0,2,3
3082,1,1,1
3083,0,2,2
3084,1,1,0
3085,0,2,3
3086,0,3,2
3087,1,1,1
3088,1,0,1
3089,1,0,1
3090,1,1,1
3091,1,0,1
3092,1,0,1
3093,1,1,1
3094,1,1,2
3095,1,1,0
3096,0,3,2
3097,0,3,3
3098,1,0,0
3099,0,3,3
3100,0,2,2
3101,1,0,1
3102,0,2,3
3103,1,0,2
3104,0,3,3
3105,1,0,3
3106,0,2,3
3107,1,1,0
3108,1,0,0
3109,0,3,1
3110,0,3,2
3111,0,3,3
3112,1,1,0
3113,0,3,2
3114,1,1,1
3115,0,2,1
3116,1,0,2
3117,0,3,3
3118,1,2,2
3119,1,1,2
3120,1,0,1
3121,0,2,1
3122,1,0,1
3123,1,0,2
3124,1,1,3
3125,0,3,2
3126,1,0,0
3127,1,0,1
3128,1,1,1
3129,0,2,2
3130,0,3,3
3131,0,2,3
3132,1,1,0
3133,0,2,3
3134,1,0,0
3135,0,2,3
3136,1,1,0
3137,1,0,0
3138,1,0,0
3139,1,0,1
3140,0,3,2
3141,1,0,0
3142,0,2,3
3143,1,0,0
3144,1,1,0
3145,1,1,1
3146,1,0,1
3147,0,3,3
3148,1,0,1
3149,1,0,0
3150,1,0,0
3151,1,1,0
3152,1,0,0
3153,0,3,2
3154,0,3,3
3155,1,1,0
3156,1,0,0
3157,1,0,2
3158,1,1,2
3159,0,2,3
3160,0,3,3
3161,1,1,2
3162,0,2,3
3163,1,0,2
3164,1,0,2
3165,1,0,1
3166,1,0,1
3167,0,2,3
3168,1,0,1
3169,1,0,2
3170,1,1,1
3171,0,3,3
3172,0,2,3
3173,1,1,3
3174,1,0,0
3175,1,0,1
3176,1,2,3
3177,0,3,3
3178,1,1,2
3179,1,1,1
3180,0,2,2
3181,1,0,1
3182,1,0,1
3183,1,1,3
3184,1,0,0
3185,1,1,0
3186,1,1,2
3187,1,0,0
3188,1,0,3
3189,1,1,1
3190,1,1,2
3191,0,3,3
3192,0,3,3
3193,0,3,3
3194,1,0,0
3195,1,1,0
3196,0,3,3
3197,1,0,0
3198,0,3,3
3199,0,2,3
3200,1,1,3
3201,1,1,1
3202,1,0,0
3203,1,0,1
3204,1,0,2
3205,1,2,3
3206,1,1,2
3207,1,0,0
3208,1,1,0
3209,1,0,2
3210,0,2,3
3211,0,3,3
3212,1,0,0
3213,1,1,1
3214,1,0,0
3215,1,0,2
3216,1,0,3
3217,1,0,0
3218,0,3,2
