Variable,A,A,B,B,B,B,C,C,C,C
2322,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2323,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2324,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2325,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2326,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2327,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2328,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2329,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2330,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2331,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2333,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2334,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2335,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2336,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2337,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2338,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2339,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2340,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2341,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2342,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2344,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2345,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2346,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2347,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2348,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2349,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2350,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2351,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2352,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2353,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2354,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2355,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2356,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2357,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2358,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2359,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2360,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2361,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2362,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2363,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2364,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2365,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2366,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2367,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2368,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2369,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2370,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2371,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2372,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2373,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
2374,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2375,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2376,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2377,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2378,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2379,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2380,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2381,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2382,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2383,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2384,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
2385,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2388,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2389,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2390,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2391,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2392,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2393,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2394,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2395,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2396,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2397,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2398,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2399,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2400,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2401,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2402,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2403,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
2404,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2405,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2406,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2407,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2408,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2409,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2410,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2411,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2412,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2413,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2414,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2415,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2416,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2417,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2418,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2419,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2420,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2421,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2422,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
2423,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2424,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2425,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2426,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2427,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2428,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2429,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2430,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2431,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2432,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2433,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2434,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2435,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2436,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2437,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2438,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2439,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2440,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2441,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2442,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2443,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2444,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2445,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2446,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2447,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2448,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2449,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2450,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2451,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2452,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2454,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2455,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2456,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2457,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2458,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2459,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2460,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2461,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2462,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2463,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2464,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2465,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2466,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2467,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2468,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2469,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2470,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2471,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2472,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2473,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2474,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2475,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2476,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2477,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2478,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2479,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2480,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2481,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2482,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2483,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2484,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2485,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2486,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2487,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2488,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2489,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2490,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2491,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2492,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2493,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2494,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2495,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2496,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2497,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2498,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2499,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2500,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2501,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2502,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2503,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2504,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2505,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2507,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2508,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2509,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2510,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2511,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2512,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2513,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2514,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2515,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2516,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2517,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2518,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2519,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2520,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2521,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2522,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2523,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2524,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2525,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2526,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2527,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2528,1.0,0.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2529,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2530,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2531,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2532,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2533,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2534,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2535,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2536,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
2537,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2538,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2539,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2540,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2541,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2542,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2543,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2544,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2545,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2546,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2547,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2548,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2549,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2550,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2551,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2552,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2554,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2555,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2556,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
2557,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2559,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2560,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2561,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2562,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2563,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2564,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2565,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2566,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2567,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2568,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2569,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2570,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2571,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2572,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2573,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2574,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2575,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2576,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2577,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2578,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2579,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2580,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2581,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2582,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2583,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2584,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2585,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2586,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2587,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2588,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2589,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2590,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2591,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2592,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2593,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2594,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2595,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2596,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2597,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2598,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2599,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2600,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2601,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2602,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2603,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2604,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2605,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2606,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2607,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2608,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2609,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2610,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2611,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2612,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
2613,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2614,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2615,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2616,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
2617,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2618,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2619,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2620,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2621,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2622,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2623,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2624,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2625,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2626,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2627,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2628,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2629,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2630,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2631,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
2632,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2633,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
2634,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2635,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2636,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2637,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2638,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2639,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2640,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
2641,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2642,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
2643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2644,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
2645,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
2646,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
