,A,B,C
1665,1,0,1
1666,1,1,3
1667,1,1,2
1668,1,1,1
1669,1,1,3
1670,0,2,2
1671,1,0,0
1672,0,3,3
1673,0,3,3
1674,1,0,3
1675,1,1,3
1676,0,2,2
1677,1,1,2
1678,1,0,1
1679,1,0,2
1680,0,3,3
1681,1,0,0
1682,0,3,3
1683,0,3,3
1684,1,1,1
1685,1,0,1
1686,0,3,3
1687,1,1,0
1688,1,1,2
1689,1,0,0
1690,1,0,0
1691,1,0,2
1692,1,0,2
1693,1,0,0
1694,1,0,2
1695,0,3,2
1696,0,2,3
1697,1,1,0
1698,1,0,0
1699,0,3,1
1700,1,1,2
1701,0,3,2
1702,0,2,2
1703,0,3,3
1704,1,0,3
1705,0,3,2
1706,0,3,2
1707,1,1,1
1708,0,3,3
1709,0,2,2
1710,1,0,0
1711,1,0,0
1712,1,1,2
1713,0,3,3
1714,1,0,0
1715,1,0,3
1716,1,1,1
1717,0,2,2
1718,1,0,0
1719,0,2,2
1720,0,2,3
1721,1,0,2
1722,1,1,1
1723,1,0,1
1724,1,0,2
1725,1,1,0
1726,1,1,0
1727,1,1,1
1728,1,1,3
1729,0,3,1
1730,1,0,1
1731,1,0,2
1732,1,0,1
1733,0,3,2
1734,0,3,2
1735,0,2,1
1736,1,1,1
1737,0,2,2
1738,0,3,3
1739,0,3,1
1740,1,0,3
1741,0,3,3
1742,0,3,2
1743,1,0,1
1744,1,1,1
1745,0,3,2
1746,0,3,3
1747,1,0,1
1748,1,1,1
1749,0,2,3
1750,0,3,3
1751,1,1,1
1752,1,0,3
1753,0,3,3
1754,0,3,3
1755,0,2,1
1756,1,0,1
1757,1,1,0
1758,1,1,1
1759,1,0,1
1760,1,0,1
1761,1,0,3
1762,1,1,0
1763,1,1,2
1764,0,3,3
1765,0,2,2
1766,1,0,0
1767,1,0,0
1768,1,1,1
1769,0,2,1
1770,0,3,2
1771,0,3,1
1772,0,2,2
1773,0,2,2
1774,1,0,2
1775,1,0,3
1776,0,3,3
1777,0,3,2
1778,1,1,2
1779,0,2,3
1780,1,0,1
1781,1,0,2
1782,1,1,2
1783,1,1,1
1784,0,3,3
1785,0,3,3
1786,1,1,1
1787,0,3,3
1788,1,0,2
1789,0,3,2
1790,1,1,0
1791,0,2,2
1792,0,3,3
1793,1,1,2
1794,0,3,2
1795,0,3,3
1796,1,1,3
1797,0,3,3
1798,1,0,1
1799,0,3,3
1800,1,1,1
1801,1,0,0
1802,1,1,2
1803,0,3,1
1804,0,3,2
1805,0,2,2
1806,0,2,2
1807,1,2,3
1808,1,0,1
1809,1,0,0
1810,1,0,0
1811,1,1,1
1812,0,3,3
1813,1,1,3
1814,1,0,0
1815,1,0,1
1816,0,3,3
1817,0,3,3
1818,1,1,2
1819,1,1,0
1820,0,2,1
1821,0,2,3
1822,0,3,3
1823,0,3,3
1824,1,1,0
1825,0,3,3
1826,1,0,2
1827,1,1,0
1828,1,1,1
1829,1,1,0
1830,1,1,0
1831,1,1,1
1832,1,1,2
1833,0,3,3
1834,0,3,3
1835,1,1,0
1836,0,3,3
1837,1,1,2
1838,0,2,3
1839,1,1,1
1840,0,3,1
1841,0,2,2
1842,1,1,2
1843,1,0,3
1844,1,0,0
1845,1,0,3
1846,0,3,1
1847,0,3,2
1848,1,1,1
1849,0,3,3
1850,1,0,0
1851,1,1,1
1852,1,1,1
1853,1,1,1
1854,1,0,0
1855,0,3,1
1856,1,0,2
1857,1,0,3
1858,1,1,3
1859,0,3,3
1860,0,2,1
1861,0,2,2
1862,0,2,3
1863,1,1,1
1864,0,2,0
1865,0,2,3
1866,1,1,1
1867,0,3,3
1868,1,1,1
1869,1,0,2
1870,1,1,0
1871,0,2,2
1872,1,2,3
1873,0,3,2
1874,1,1,0
1875,1,1,1
1876,0,3,2
1877,1,1,0
1878,0,3,3
1879,0,3,3
1880,1,0,1
1881,0,2,3
1882,1,0,0
1883,1,1,1
1884,1,0,0
1885,0,3,2
1886,0,2,2
1887,1,0,0
1888,0,3,3
1889,1,1,2
1890,1,1,2
1891,0,2,2
1892,1,1,2
1893,0,2,1
1894,0,2,3
1895,0,3,2
1896,1,0,3
1897,0,2,2
1898,1,1,2
1899,1,0,2
1900,1,1,2
1901,1,1,1
1902,0,3,2
1903,0,2,2
1904,0,2,1
1905,1,0,0
1906,1,0,2
1907,0,3,3
1908,1,1,0
1909,0,3,3
1910,1,1,1
1911,1,1,2
1912,1,1,1
1913,1,0,1
1914,1,0,2
1915,0,3,2
1916,0,3,2
1917,1,0,1
1918,0,2,2
1919,0,3,3
1920,1,0,1
1921,0,3,2
1922,1,0,0
1923,1,0,2
1924,0,3,3
1925,1,1,1
1926,0,3,1
1927,1,1,1
1928,1,0,3
1929,0,3,3
1930,1,1,2
1931,1,1,1
1932,0,2,2
1933,0,2,2
1934,0,3,3
1935,1,2,2
1936,1,1,1
1937,0,3,3
1938,1,0,3
1939,1,0,0
1940,0,3,3
1941,1,1,1
1942,1,0,1
1943,0,2,2
1944,1,0,0
1945,0,3,2
1946,1,0,2
1947,0,2,1
1948,1,1,2
1949,0,3,2
1950,1,0,0
1951,0,3,3
1952,1,1,2
1953,1,1,2
1954,1,0,1
1955,1,1,3
1956,1,1,1
1957,1,1,1
1958,1,2,3
1959,0,3,3
1960,0,3,2
1961,1,0,2
1962,0,3,3
1963,1,1,2
1964,0,3,3
1965,0,2,2
1966,0,3,2
1967,0,3,3
1968,0,2,3
1969,1,0,0
1970,1,1,1
1971,0,2,3
1972,1,1,1
1973,1,1,2
1974,1,1,0
1975,0,3,3
1976,1,0,3
1977,0,2,1
1978,0,2,2
1979,0,2,1
1980,1,1,2
1981,1,1,0
1982,0,2,1
1983,0,3,2
1984,0,3,3
1985,0,3,3
1986,1,1,3
1987,0,2,3
1988,1,1,0
1989,0,2,3
1990,1,1,1
1991,1,0,0
1992,1,1,0
1993,1,0,0
1994,1,0,0
1995,1,0,0
1996,1,1,1
1997,1,1,3
1998,1,0,1
1999,0,2,3
2000,1,1,3
2001,1,1,1
2002,1,0,2
2003,0,3,2
2004,0,2,3
2005,1,0,1
2006,1,0,3
2007,0,3,3
2008,1,1,0
2009,0,2,3
2010,1,0,1
2011,0,2,1
2012,1,0,3
2013,1,0,0
2014,0,2,3
2015,0,2,1
2016,1,1,2
2017,1,0,0
2018,1,1,0
2019,1,0,1
2020,0,2,0
2021,1,0,0
2022,0,2,3
2023,1,0,3
2024,1,0,0
2025,0,3,3
2026,0,3,3
2027,1,0,0
2028,1,1,0
2029,1,1,0
2030,1,1,1
2031,0,2,2
2032,0,2,3
2033,1,1,1
2034,1,1,2
2035,0,2,3
2036,1,0,0
2037,1,1,1
2038,1,1,1
2039,1,0,0
2040,0,2,1
2041,1,0,1
2042,0,2,2
2043,0,3,2
2044,0,3,2
2045,1,0,0
2046,0,2,3
2047,1,1,2
2048,1,1,3
2049,0,3,2
2050,1,0,0
2051,1,0,0
2052,1,1,2
2053,0,2,3
2054,0,3,2
2055,1,0,3
2056,1,1,1
2057,1,1,2
2058,0,3,3
2059,1,0,2
2060,1,1,0
2061,0,2,2
2062,1,0,0
2063,0,2,3
2064,1,1,0
2065,1,0,0
2066,0,3,3
2067,1,1,0
2068,1,1,1
2069,0,2,3
2070,1,0,2
2071,1,1,1
2072,1,1,2
2073,1,0,2
2074,1,1,0
2075,1,1,2
2076,1,0,0
2077,1,0,0
2078,1,0,1
2079,1,2,2
2080,1,1,2
2081,1,1,0
2082,1,2,3
2083,1,1,2
2084,1,1,2
2085,1,0,1
2086,1,0,3
2087,1,1,0
2088,0,2,2
2089,1,0,0
2090,0,2,1
2091,1,1,0
2092,1,1,3
2093,0,3,2
2094,0,2,2
2095,0,2,1
2096,1,0,1
2097,0,3,3
2098,1,1,1
2099,0,2,2
2100,0,2,1
2101,1,0,1
2102,0,3,2
2103,1,0,1
2104,0,3,3
2105,1,0,0
2106,1,1,3
2107,1,1,1
2108,1,0,1
2109,1,2,2
2110,1,1,2
2111,0,2,2
2112,0,3,3
2113,0,2,1
2114,1,0,0
2115,0,2,3
2116,0,3,3
2117,0,2,2
2118,1,1,0
2119,0,2,2
2120,1,0,1
2121,1,1,1
2122,0,2,1
2123,0,3,3
2124,1,1,2
2125,0,2,2
2126,1,0,2
2127,1,0,2
2128,1,0,0
2129,1,0,1
2130,1,1,0
2131,1,0,1
2132,1,0,1
2133,1,1,3
2134,1,0,1
2135,1,1,3
2136,1,0,1
2137,1,0,3
2138,1,0,2
2139,0,3,3
2140,1,1,1
2141,1,0,2
2142,1,0,2
2143,0,3,3
2144,1,0,0
2145,0,2,3
2146,1,1,0
2147,0,3,2
2148,0,2,2
2149,1,1,1
2150,1,1,3
2151,0,2,1
2152,0,2,1
2153,0,3,3
2154,1,1,1
2155,1,0,1
2156,1,1,0
2157,0,3,3
2158,0,3,2
2159,1,1,3
2160,1,1,3
2161,0,2,1
2162,0,3,3
2163,1,1,0
2164,1,0,2
2165,0,3,3
2166,1,1,2
2167,0,3,3
2168,1,0,0
2169,1,0,3
2170,0,3,2
2171,1,0,0
2172,1,0,2
2173,1,0,1
2174,1,0,2
2175,1,1,2
2176,1,1,1
2177,0,2,1
2178,1,0,2
2179,1,1,3
2180,1,0,1
2181,0,3,3
2182,1,0,0
2183,1,0,2
2184,0,3,3
2185,0,2,2
2186,1,0,2
2187,0,3,3
2188,1,1,0
2189,1,0,2
2190,0,3,3
2191,1,0,3
2192,1,0,0
2193,1,0,1
2194,1,0,0
2195,1,0,0
2196,1,0,1
2197,0,3,3
2198,1,0,3
2199,0,3,2
2200,1,0,1
2201,1,1,2
2202,0,2,1
2203,0,3,2
2204,1,0,1
2205,1,1,1
2206,0,3,2
2207,0,3,2
2208,1,1,0
2209,1,1,2
2210,1,1,2
2211,1,0,0
2212,1,0,3
2213,1,1,0
2214,1,0,1
2215,1,1,3
2216,0,3,2
2217,0,2,2
2218,0,3,3
2219,1,0,3
2220,1,1,1
2221,0,2,2
2222,1,0,0
2223,1,0,0
2224,0,2,1
2225,0,2,3
2226,1,1,1
2227,0,3,3
2228,1,1,0
2229,1,1,0
2230,1,1,0
2231,0,2,3
2232,1,1,3
2233,0,2,2
2234,0,3,3
2235,0,2,2
2236,0,3,3
2237,0,2,2
2238,1,0,0
2239,1,0,2
2240,0,3,2
2241,0,3,2
2242,0,2,2
2243,0,2,2
2244,1,0,0
2245,1,1,3
2246,1,1,1
2247,0,2,1
2248,1,1,1
2249,0,2,2
2250,1,1,2
2251,1,0,3
2252,0,3,3
2253,1,0,2
2254,0,3,3
2255,1,1,3
2256,1,0,2
2257,1,0,3
2258,0,2,3
2259,1,1,0
2260,1,0,1
2261,1,0,1
2262,1,0,0
2263,1,1,3
2264,1,1,3
2265,0,3,2
2266,1,0,2
2267,1,1,2
2268,0,3,2
2269,0,2,2
2270,1,0,0
2271,0,2,2
2272,0,2,2
2273,1,0,0
2274,1,2,2
2275,1,0,3
2276,1,1,2
2277,1,1,3
2278,1,1,1
2279,1,0,1
2280,0,2,1
2281,1,0,2
2282,0,2,2
2283,0,2,2
2284,1,1,2
2285,1,1,0
2286,1,0,0
2287,1,0,0
2288,0,2,0
2289,1,0,1
2290,1,1,0
2291,0,3,3
2292,1,1,3
2293,1,0,0
2294,0,3,2
2295,1,0,1
2296,1,1,2
2297,0,3,2
2298,1,1,0
2299,0,3,2
2300,0,3,3
2301,0,3,2
2302,0,2,1
2303,1,1,1
2304,1,0,3
2305,1,1,3
2306,0,2,1
2307,1,0,2
2308,1,1,1
2309,0,2,2
2310,1,0,1
2311,1,0,1
2312,1,0,1
2313,0,3,2
2314,1,1,0
2315,0,2,3
2316,1,1,2
2317,1,0,2
2318,1,1,1
2319,1,1,2
2320,1,0,1
2321,1,0,3
2322,1,0,0
2323,1,0,2
2324,1,0,3
2325,0,2,2
2326,1,0,2
2327,0,3,3
2328,0,2,1
2329,0,3,2
2330,1,0,3
2331,1,1,2
2332,1,1,0
2333,0,2,3
2334,0,3,2
2335,0,3,2
2336,0,3,3
2337,1,0,0
2338,1,1,1
2339,1,0,0
2340,1,1,1
2341,0,3,2
2342,0,2,2
2343,1,0,1
2344,0,2,2
2345,0,3,2
2346,1,1,3
2347,1,2,1
2348,0,2,2
2349,0,2,3
2350,0,2,3
2351,0,2,2
2352,0,2,1
2353,1,0,2
2354,0,3,2
2355,0,2,2
2356,1,1,0
2357,1,0,3
2358,0,2,1
2359,0,2,2
2360,0,3,2
2361,1,0,0
2362,0,3,3
2363,1,2,3
2364,1,0,0
2365,1,1,2
2366,1,1,1
2367,0,3,3
2368,1,1,1
2369,1,0,2
2370,1,1,1
2371,0,2,2
2372,0,2,2
2373,1,1,2
2374,1,0,1
2375,1,1,1
2376,0,3,2
2377,0,2,2
2378,1,0,0
2379,0,2,2
2380,1,1,1
2381,1,1,0
2382,1,1,2
2383,1,1,0
2384,0,3,2
2385,0,2,3
2386,1,0,2
2387,1,1,3
2388,0,2,3
2389,1,0,1
2390,0,2,1
2391,1,1,3
2392,1,0,2
2393,0,2,2
2394,1,1,0
2395,1,0,0
2396,0,3,2
2397,0,2,2
2398,1,1,3
2399,1,1,2
2400,1,0,2
2401,1,0,0
2402,1,1,1
2403,1,1,3
2404,1,1,2
2405,0,2,2
2406,1,1,1
2407,0,2,2
2408,0,3,2
2409,0,3,3
2410,1,0,3
2411,1,0,1
2412,1,1,2
2413,1,0,3
2414,1,1,3
2415,1,1,2
2416,0,2,1
2417,1,0,0
2418,0,3,3
2419,0,2,1
2420,0,3,3
2421,1,0,1
2422,1,1,2
2423,1,1,1
2424,0,2,2
2425,1,0,1
2426,0,3,3
2427,1,0,0
2428,1,1,2
2429,0,2,2
2430,1,1,2
2431,1,1,0
2432,0,3,2
2433,1,0,3
2434,0,2,2
2435,0,3,3
2436,1,0,0
2437,1,0,2
2438,1,0,0
2439,1,1,2
2440,1,0,3
2441,0,3,3
2442,1,1,1
2443,0,3,2
2444,1,0,2
2445,1,0,0
2446,0,2,2
2447,0,3,3
2448,0,3,2
2449,1,1,0
2450,0,3,2
2451,0,2,1
2452,0,2,2
2453,1,0,1
2454,0,3,2
2455,1,1,3
2456,0,2,3
2457,1,0,0
2458,0,3,3
2459,0,3,3
2460,1,1,2
2461,0,2,3
2462,0,3,2
2463,1,1,1
2464,0,3,2
2465,0,3,3
2466,0,3,3
2467,0,3,3
2468,1,1,1
2469,1,1,3
2470,0,2,3
2471,1,1,2
2472,0,3,3
2473,0,3,3
2474,1,1,2
2475,1,0,2
2476,0,2,3
2477,1,1,0
2478,1,1,3
2479,0,2,3
2480,1,1,1
2481,0,2,2
2482,1,1,2
2483,1,1,0
2484,1,1,1
2485,1,0,2
2486,1,2,1
2487,1,1,3
2488,1,0,2
2489,1,0,3
2490,1,0,1
2491,1,0,1
2492,1,1,2
2493,1,1,3
2494,1,0,0
2495,1,1,0
2496,1,0,0
2497,0,3,2
2498,1,1,2
2499,1,1,2
2500,1,0,0
2501,0,3,3
2502,1,0,2
2503,0,3,3
2504,0,3,3
2505,0,2,2
2506,1,1,1
2507,0,2,1
2508,0,2,3
2509,0,3,3
2510,1,1,0
2511,0,2,3
2512,0,3,3
2513,0,2,2
2514,0,3,3
2515,0,3,3
2516,1,0,1
2517,1,0,2
2518,1,1,3
2519,1,0,1
2520,1,1,1
2521,0,2,2
2522,1,1,2
2523,0,2,3
2524,1,0,2
2525,1,0,0
2526,0,3,3
2527,1,0,3
2528,1,0,0
2529,1,1,1
2530,1,0,2
2531,1,0,1
2532,1,0,0
2533,0,2,2
2534,1,0,2
2535,1,1,2
2536,1,1,0
2537,1,1,0
2538,1,0,3
2539,0,2,3
2540,1,0,0
2541,0,3,3
2542,0,3,2
2543,1,1,1
2544,1,0,0
2545,0,3,3
2546,1,1,1
2547,0,2,1
2548,1,0,3
2549,1,0,2
2550,1,1,2
2551,0,3,3
2552,1,1,0
2553,1,0,1
2554,1,0,1
2555,1,0,0
2556,1,1,1
2557,1,1,2
2558,0,2,3
2559,0,3,2
2560,1,1,1
2561,0,3,2
2562,1,0,0
2563,0,2,3
2564,0,2,2
2565,1,0,0
2566,0,3,2
2567,1,0,3
2568,0,3,3
2569,0,3,3
2570,0,2,1
2571,1,0,1
2572,1,0,0
2573,0,3,3
2574,1,0,1
2575,1,1,2
2576,1,0,0
2577,0,2,3
2578,1,2,3
2579,1,1,1
2580,0,3,3
2581,1,0,3
2582,1,1,1
2583,1,1,0
2584,1,1,2
2585,1,1,1
2586,0,2,1
2587,1,0,1
2588,0,2,2
2589,1,0,1
2590,1,1,0
2591,0,3,3
2592,0,2,3
2593,1,0,1
2594,1,1,2
2595,1,1,1
2596,0,3,3
2597,0,3,3
2598,1,1,1
2599,1,1,0
2600,1,1,2
2601,0,3,3
2602,0,2,2
2603,1,1,0
2604,0,3,3
2605,1,1,1
2606,0,2,1
2607,1,1,2
2608,0,3,3
2609,1,1,1
2610,1,1,0
2611,0,2,2
2612,0,2,1
2613,0,3,3
2614,0,3,3
2615,1,0,0
2616,1,1,2
2617,1,1,0
2618,1,1,0
2619,1,1,1
2620,1,0,1
2621,0,3,2
2622,1,0,3
2623,1,1,3
2624,1,1,1
2625,1,0,0
2626,1,0,3
2627,1,0,0
2628,1,0,0
2629,1,1,2
2630,1,0,1
2631,0,3,3
2632,0,3,3
2633,1,1,3
2634,1,1,1
2635,1,1,2
2636,1,1,0
2637,0,2,3
2638,1,1,2
2639,1,1,2
2640,1,0,3
2641,0,3,2
2642,1,1,1
2643,1,0,3
2644,1,0,3
2645,1,0,2
2646,0,2,1
2647,1,0,0
2648,0,3,3
2649,0,2,2
2650,1,1,1
2651,0,3,3
2652,0,3,2
2653,1,1,0
2654,0,3,3
2655,0,3,3
2656,1,1,3
2657,1,1,0
2658,1,1,3
2659,0,2,2
2660,1,0,0
2661,0,2,3
2662,0,3,3
2663,1,0,3
2664,0,2,2
2665,0,3,3
2666,0,3,3
2667,1,0,0
2668,1,1,3
2669,0,2,2
2670,1,0,0
2671,1,0,0
2672,1,1,3
2673,1,0,3
2674,1,0,3
2675,0,3,3
2676,0,3,3
2677,0,2,3
2678,0,2,1
2679,1,1,1
2680,0,2,2
2681,1,1,1
2682,0,3,3
2683,1,1,2
2684,0,2,1
2685,0,3,2
2686,1,0,2
2687,1,1,2
2688,0,2,1
2689,1,0,0
2690,1,0,1
2691,1,0,0
2692,0,3,2
2693,0,3,3
2694,1,1,3
2695,1,0,0
2696,1,2,2
2697,0,3,3
2698,1,0,3
2699,1,0,1
2700,1,1,0
2701,1,1,1
2702,1,0,2
2703,0,2,2
2704,1,1,2
2705,1,0,0
2706,1,1,3
2707,1,1,1
2708,0,2,3
2709,0,2,2
2710,1,1,3
2711,1,1,0
2712,0,3,3
2713,1,1,0
2714,0,3,3
2715,1,0,0
2716,1,1,1
2717,0,2,3
2718,1,0,2
2719,1,0,2
2720,0,3,2
2721,0,2,2
2722,0,3,1
2723,1,1,2
2724,1,1,2
2725,0,2,2
2726,0,2,2
2727,0,3,1
2728,0,3,2
2729,0,2,1
2730,1,0,1
2731,1,1,1
2732,1,0,1
2733,1,1,2
2734,0,3,3
2735,1,1,1
2736,0,3,2
2737,1,1,0
2738,1,1,1
2739,1,0,3
2740,0,3,3
2741,1,0,0
2742,0,2,2
2743,1,0,0
2744,0,3,2
2745,0,3,3
2746,1,1,2
2747,1,0,0
2748,1,2,3
2749,1,1,1
2750,0,2,2
2751,1,1,0
2752,1,1,2
2753,1,0,2
2754,0,3,2
2755,0,3,2
2756,1,0,3
2757,1,1,0
2758,1,1,0
2759,1,1,1
2760,1,0,0
2761,1,1,0
2762,1,2,3
2763,1,0,1
2764,1,0,3
2765,1,0,1
2766,0,3,3
2767,1,0,2
2768,1,0,3
2769,1,1,0
2770,0,3,3
2771,1,1,2
2772,1,0,1
2773,1,1,3
2774,1,0,0
2775,1,1,1
2776,1,1,0
2777,0,3,2
2778,0,2,2
2779,1,1,1
2780,0,3,3
2781,1,1,0
2782,1,1,2
2783,0,3,3
2784,1,0,1
2785,1,1,1
2786,1,1,0
2787,1,1,1
2788,0,3,2
2789,0,2,3
2790,1,1,1
2791,1,1,1
2792,1,0,1
2793,0,2,2
2794,0,2,3
2795,1,1,2
2796,0,3,1
2797,0,2,2
2798,1,0,0
2799,1,1,3
2800,0,3,2
2801,1,1,1
2802,1,0,1
2803,1,1,1
2804,0,3,2
2805,1,1,0
2806,0,2,3
2807,0,3,3
2808,1,1,3
2809,1,1,1
2810,1,0,1
2811,1,1,2
2812,1,0,1
2813,1,0,0
2814,1,1,3
2815,1,0,2
2816,0,2,2
2817,0,3,2
2818,1,1,3
2819,1,1,0
2820,1,0,2
2821,1,2,1
2822,1,1,1
2823,1,0,1
2824,0,3,2
2825,1,1,2
2826,0,3,3
2827,1,1,0
2828,1,0,3
2829,1,0,1
2830,0,3,1
2831,1,0,3
2832,1,1,3
2833,1,0,2
2834,0,3,2
2835,1,1,0
2836,1,0,0
2837,0,3,3
2838,0,3,3
2839,1,1,2
2840,0,3,3
2841,1,0,1
2842,1,1,2
2843,1,1,1
2844,0,3,3
2845,1,0,0
2846,0,3,3
2847,1,1,2
2848,1,1,0
2849,1,1,2
2850,0,3,2
2851,1,1,1
2852,0,2,3
2853,0,2,3
2854,1,1,0
2855,1,0,2
2856,1,0,0
2857,1,1,0
2858,1,1,3
2859,1,1,1
2860,1,1,2
2861,1,1,3
2862,1,0,0
2863,1,0,1
2864,1,1,2
2865,1,1,2
2866,1,1,2
2867,0,3,2
2868,0,2,2
2869,0,3,2
2870,0,3,3
2871,0,3,3
2872,0,3,2
2873,1,0,0
2874,1,0,3
2875,0,2,3
2876,0,2,1
2877,0,3,2
2878,0,2,2
2879,1,1,1
2880,1,0,0
2881,1,1,0
2882,1,1,2
2883,0,2,2
2884,1,0,1
2885,1,1,3
2886,1,0,0
2887,1,0,0
2888,1,1,1
2889,1,1,0
2890,0,3,1
2891,1,1,1
2892,1,0,1
2893,1,1,0
2894,0,3,3
2895,0,3,3
2896,1,0,0
2897,1,0,3
2898,1,0,0
2899,0,3,2
2900,1,1,3
2901,1,0,1
2902,1,1,1
2903,0,2,3
2904,1,0,1
2905,1,1,2
2906,1,1,1
2907,0,2,3
2908,0,2,2
2909,0,3,2
2910,0,3,3
2911,0,2,3
2912,0,2,3
2913,1,1,3
2914,1,1,2
2915,0,2,3
2916,1,2,3
2917,0,2,1
2918,1,1,0
2919,0,2,3
2920,1,1,0
2921,0,3,3
2922,1,0,0
2923,1,0,1
2924,0,2,2
2925,1,1,1
2926,0,2,3
2927,0,3,2
2928,0,2,1
2929,1,0,3
2930,0,3,3
2931,1,1,1
2932,1,1,2
2933,0,3,3
2934,0,3,2
2935,1,0,2
2936,0,3,3
2937,1,0,1
2938,0,2,1
2939,0,2,1
2940,1,0,3
2941,1,0,0
2942,0,2,2
2943,1,1,3
2944,1,1,2
2945,1,0,1
2946,0,3,2
2947,0,2,2
2948,0,2,2
2949,0,2,3
2950,1,1,3
2951,1,1,0
2952,1,0,0
2953,1,1,0
2954,0,3,1
2955,1,0,0
2956,1,1,3
2957,0,3,2
2958,1,1,0
2959,0,3,2
2960,0,3,3
2961,0,2,2
2962,0,3,3
2963,1,0,3
2964,1,0,0
2965,1,1,2
2966,0,3,3
2967,0,2,3
2968,1,1,1
2969,1,0,2
2970,0,3,3
2971,1,0,1
2972,0,2,1
2973,0,3,3
2974,1,1,0
2975,0,3,3
2976,1,1,1
2977,1,1,2
2978,1,1,3
2979,1,0,2
2980,0,3,2
2981,1,0,1
2982,1,1,1
2983,1,0,1
2984,1,0,3
2985,0,2,2
2986,0,3,2
2987,0,2,2
2988,0,2,3
2989,1,1,2
2990,1,2,2
2991,1,0,0
2992,0,3,2
2993,0,2,2
2994,0,3,1
2995,1,1,2
2996,1,1,3
2997,0,3,2
2998,1,1,3
2999,0,2,1
3000,1,1,2
3001,1,0,0
3002,1,0,3
3003,0,3,2
3004,0,2,1
3005,0,3,2
3006,1,0,2
3007,0,2,2
3008,1,1,1
3009,1,1,2
3010,0,2,3
3011,0,3,3
3012,0,2,3
3013,1,1,3
3014,1,0,0
3015,1,0,0
3016,0,2,3
3017,1,0,1
3018,0,3,2
3019,0,3,3
3020,0,3,2
3021,1,0,1
3022,1,1,2
3023,0,3,2
3024,0,3,2
3025,1,0,2
3026,1,1,3
3027,1,2,2
3028,1,0,0
3029,1,0,1
3030,1,1,0
3031,1,0,0
3032,1,1,1
3033,0,2,3
3034,0,3,2
3035,0,3,3
3036,1,0,2
3037,1,1,0
3038,1,1,1
3039,1,1,0
3040,1,0,3
3041,0,3,3
3042,0,3,2
3043,1,1,0
3044,1,1,2
3045,0,3,2
3046,0,3,3
3047,0,3,3
3048,1,1,1
3049,0,3,3
3050,0,2,2
3051,0,3,2
3052,1,1,1
3053,1,1,0
3054,0,3,3
3055,1,0,0
3056,1,1,0
3057,0,2,1
3058,0,2,2
3059,1,1,2
3060,0,3,3
3061,0,3,2
3062,0,3,3
3063,1,0,1
3064,0,3,2
3065,0,3,3
3066,1,1,0
3067,0,3,2
3068,1,0,3
3069,1,1,1
3070,1,0,1
3071,1,0,2
3072,1,1,2
3073,1,0,1
3074,1,1,0
3075,0,2,2
3076,1,1,0
3077,1,1,0
3078,1,1,1
3079,1,2,2
3080,1,1,1
3081,1,0,1
3082,0,3,2
3083,0,3,3
3084,1,0,1
3085,0,3,3
3086,0,3,3
3087,0,3,2
3088,0,2,2
3089,0,3,3
3090,1,0,2
3091,1,0,2
3092,1,1,2
3093,0,3,3
3094,1,1,1
3095,1,1,2
3096,1,0,1
3097,0,2,2
3098,1,0,2
3099,1,1,1
3100,0,3,2
3101,1,0,0
3102,1,0,2
3103,1,0,3
3104,0,3,2
3105,1,0,3
3106,1,1,1
3107,0,3,3
3108,1,0,1
3109,0,3,2
3110,0,3,3
3111,0,3,1
3112,1,1,0
3113,0,2,2
3114,1,1,2
3115,0,3,2
3116,0,3,2
3117,0,3,3
3118,0,3,2
3119,1,1,0
3120,1,1,2
3121,0,3,3
3122,0,3,2
3123,0,3,2
3124,0,3,3
3125,0,3,2
3126,1,0,2
3127,1,0,0
3128,0,2,2
3129,0,2,2
3130,0,3,2
3131,0,3,2
3132,1,1,1
3133,0,2,2
3134,0,2,2
3135,1,1,2
3136,1,0,2
3137,0,2,2
3138,0,3,3
3139,1,1,1
3140,1,0,2
3141,1,2,2
3142,1,0,0
3143,0,3,2
3144,1,1,2
3145,1,0,3
3146,1,1,0
3147,1,0,2
3148,0,2,2
3149,1,1,1
3150,1,1,0
3151,1,0,0
3152,1,1,2
3153,1,0,1
3154,1,0,1
3155,0,3,2
3156,0,2,3
3157,1,0,0
3158,1,1,2
3159,0,3,3
3160,1,2,2
3161,1,1,2
3162,1,1,1
3163,1,1,3
3164,1,1,0
3165,1,0,1
3166,1,0,3
3167,1,0,3
3168,0,2,3
3169,0,2,2
3170,1,0,0
3171,1,0,1
3172,1,1,2
3173,1,1,1
3174,1,0,1
3175,1,1,1
3176,0,3,3
3177,1,0,1
3178,1,0,2
3179,0,3,2
3180,0,2,3
3181,0,2,3
3182,0,3,3
3183,1,0,0
3184,1,0,0
3185,1,1,2
3186,1,0,2
3187,1,1,1
3188,0,3,2
3189,1,0,2
3190,1,1,1
3191,1,0,3
3192,0,3,3
3193,1,0,2
3194,0,3,3
3195,1,0,1
3196,1,1,2
3197,1,0,0
3198,1,1,2
3199,0,2,2
3200,1,1,3
3201,1,1,2
3202,0,2,2
3203,1,0,1
3204,1,1,3
3205,1,0,2
3206,1,0,0
3207,1,0,3
3208,0,3,1
3209,0,3,3
3210,0,3,2
3211,1,0,1
3212,1,1,1
3213,1,1,2
3214,1,0,2
3215,0,3,3
3216,1,0,1
3217,1,1,3
3218,0,2,3
